,Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,last
237516,Portugal,PRT,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,14276.0,14276.0,14276.0,14276.0,14276.0,14276.0,14276.0,14276.0,14276.0,14276.0,5906.0,5906.0,5906.0,5906.0,5906.0,5906.0,5906.0,5906.0,5906.0,5906.0,6855.0,6855.0,6855.0,6855.0,6855.0,6855.0,6855.0,6855.0,6855.0,6855.0,2939.0,2939.0,2939.0,2939.0,2939.0,2939.0,2939.0,1598.0,1598.0,1598.0
237517,Portugal,PRT,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,19001.0,19001.0,19001.0,19001.0,19001.0,19001.0,19001.0,19001.0,19001.0,19001.0,6983.0,6983.0,6983.0,6983.0,6983.0,6983.0,6983.0,6983.0,6983.0,6983.0,9280.0,9280.0,9280.0,9280.0,9280.0,9280.0,9280.0,9280.0,9280.0,9280.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,2016.0,2016.0,2016.0
238667,Puerto Rico,PRI,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,45.76205,45.76205,45.76205,45.76205,45.76205,45.76205,45.76205,45.76205,45.76205,45.76205,43.16174,43.16174,43.16174,43.16174,43.16174,43.16174,43.16174,43.16174,43.16174,43.16174,43.16174,43.16174,43.16174,43.16174,43.16174,43.16174,43.16174,43.16174,43.16174,43.16174,48.74314,48.74314,48.74314,48.74314,48.74314,48.74314,48.74314,47.42738,47.42738,47.42738,47.42738
238668,Puerto Rico,PRI,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,36822.0,36822.0,36822.0,36822.0,36822.0,36822.0,36822.0,36822.0,36822.0,36822.0,40586.0,40586.0,40586.0,40586.0,40586.0,40586.0,40586.0,40586.0,40586.0,40586.0,40586.0,40586.0,40586.0,40586.0,40586.0,40586.0,40586.0,40586.0,40586.0,40586.0,6489.0,6489.0,6489.0,6489.0,6489.0,6489.0,6489.0,30793.0,30793.0,30793.0,30793.0
238669,Puerto Rico,PRI,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,16850.0,16850.0,16850.0,16850.0,16850.0,16850.0,16850.0,16850.0,16850.0,16850.0,17518.0,17518.0,17518.0,17518.0,17518.0,17518.0,17518.0,17518.0,17518.0,17518.0,17518.0,17518.0,17518.0,17518.0,17518.0,17518.0,17518.0,17518.0,17518.0,17518.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,3163.0,14604.0,14604.0,14604.0,14604.0
238670,Puerto Rico,PRI,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,19971.0,19971.0,19971.0,19971.0,19971.0,19971.0,19971.0,19971.0,19971.0,19971.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,3326.0,3326.0,3326.0,3326.0,3326.0,3326.0,3326.0,16189.0,16189.0,16189.0,16189.0
239820,Qatar,QAT,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,31.43333,31.43333,31.43333,31.43333,31.43333,31.43333,31.43333,31.43333,31.43333,31.43333,31.43333,31.67761,31.67761,31.67761,31.67761,31.67761,31.67761,31.67761,23.62715,23.62715,23.62715,6.75534,18.13226,18.6864,12.17507,11.78951,7.34515,11.07378,12.70808,12.70808,13.70408,16.70717,16.70717,16.70717,16.70717
239821,Qatar,QAT,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,6259.0,6259.0,6259.0,6259.0,6259.0,6259.0,6259.0,6259.0,6259.0,6259.0,6259.0,3866.0,3866.0,3866.0,3866.0,3866.0,3866.0,3866.0,5760.0,5760.0,5760.0,9485.0,16979.0,14226.0,20269.0,17219.0,23492.0,31493.0,24204.0,24204.0,17510.0,21164.0,21164.0,21164.0,21164.0
239822,Qatar,QAT,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,1967.0,1967.0,1967.0,1967.0,1967.0,1967.0,1967.0,1967.0,1967.0,1967.0,1967.0,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,1361.0,1361.0,1361.0,641.0,3079.0,2658.0,2468.0,2030.0,1725.0,3487.0,3076.0,3076.0,2400.0,3536.0,3536.0,3536.0,3536.0
239823,Qatar,QAT,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,4291.0,4291.0,4291.0,4291.0,4291.0,4291.0,4291.0,4291.0,4291.0,4291.0,4291.0,2641.0,2641.0,2641.0,2641.0,2641.0,2641.0,2641.0,4399.0,4399.0,4399.0,8844.0,13900.0,11568.0,17801.0,15189.0,21766.0,28006.0,21128.0,21128.0,15111.0,17628.0,17628.0,17628.0,17628.0
240973,Romania,ROU,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,52.99558,52.99558,52.99558,52.99558,52.99558,52.99558,52.99558,52.99558,52.99558,52.99558,48.41953,48.41953,48.41953,48.41953,48.41953,48.41953,48.41953,48.41953,48.41953,49.36264,49.36264,49.36264,49.36264,49.36264,49.36264,49.36264,47.4203,47.4203,47.4203
240974,Romania,ROU,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,35187.0,35187.0,35187.0,35187.0,35187.0,35187.0,35187.0,35187.0,35187.0,35187.0,76956.0,76956.0,76956.0,76956.0,76956.0,76956.0,76956.0,76956.0,76956.0,26343.0,26343.0,26343.0,26343.0,26343.0,26343.0,26343.0,11672.0,11672.0,11672.0
240975,Romania,ROU,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,18648.0,18648.0,18648.0,18648.0,18648.0,18648.0,18648.0,18648.0,18648.0,18648.0,37262.0,37262.0,37262.0,37262.0,37262.0,37262.0,37262.0,37262.0,37262.0,13004.0,13004.0,13004.0,13004.0,13004.0,13004.0,13004.0,5535.0,5535.0,5535.0
240976,Romania,ROU,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,16540.0,16540.0,16540.0,16540.0,16540.0,16540.0,16540.0,16540.0,16540.0,16540.0,39694.0,39694.0,39694.0,39694.0,39694.0,39694.0,39694.0,39694.0,39694.0,13339.0,13339.0,13339.0,13339.0,13339.0,13339.0,13339.0,6137.0,6137.0,6137.0
242126,Russian Federation,RUS,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,43.85985,43.85985,43.85985,43.85985,43.85985,43.85985,43.85985,43.85985,43.85985,43.85985,43.85985,43.85985,43.85985,40.895,40.895,40.895,40.895,40.895,40.895,40.895,40.895,40.81127,40.81127,40.81127,40.81127,40.81127,40.81127,40.81127,40.81127,40.69034,40.69034,40.69034
242127,Russian Federation,RUS,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,55011.0,55011.0,55011.0,55011.0,55011.0,55011.0,55011.0,55011.0,55011.0,55011.0,55011.0,55011.0,55011.0,65834.0,65834.0,65834.0,65834.0,65834.0,65834.0,65834.0,65834.0,62154.0,62154.0,62154.0,62154.0,62154.0,62154.0,62154.0,62154.0,41868.0,41868.0,41868.0
242128,Russian Federation,RUS,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,24128.0,24128.0,24128.0,24128.0,24128.0,24128.0,24128.0,24128.0,24128.0,24128.0,24128.0,24128.0,24128.0,26923.0,26923.0,26923.0,26923.0,26923.0,26923.0,26923.0,26923.0,25366.0,25366.0,25366.0,25366.0,25366.0,25366.0,25366.0,25366.0,17036.0,17036.0,17036.0
242129,Russian Federation,RUS,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,30883.0,30883.0,30883.0,30883.0,30883.0,30883.0,30883.0,30883.0,30883.0,30883.0,30883.0,30883.0,30883.0,38911.0,38911.0,38911.0,38911.0,38911.0,38911.0,38911.0,38911.0,36788.0,36788.0,36788.0,36788.0,36788.0,36788.0,36788.0,36788.0,24832.0,24832.0,24832.0
243279,Rwanda,RWA,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,58.43712,53.86207,53.86207,53.86207,53.86207,53.86207,53.86207,53.86207,53.86207,53.86207,53.86207,49.05456,49.05456,47.11807,47.11807,46.43329,46.43329,46.43329,46.43329,42.73911,42.73911,42.73911
243280,Rwanda,RWA,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,468897.0,369279.0,369279.0,369279.0,369279.0,369279.0,369279.0,369279.0,369279.0,369279.0,369279.0,483675.0,483675.0,382531.0,382531.0,330792.0,330792.0,330792.0,330792.0,326906.0,326906.0,326906.0
243281,Rwanda,RWA,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,274010.0,198902.0,198902.0,198902.0,198902.0,198902.0,198902.0,198902.0,198902.0,198902.0,198902.0,237265.0,237265.0,180241.0,180241.0,153598.0,153598.0,153598.0,153598.0,139717.0,139717.0,139717.0
243282,Rwanda,RWA,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,194887.0,170378.0,170378.0,170378.0,170378.0,170378.0,170378.0,170378.0,170378.0,170378.0,170378.0,246410.0,246410.0,202290.0,202290.0,177195.0,177195.0,177195.0,177195.0,187189.0,187189.0,187189.0
244432,Samoa,WSM,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,50.45832,50.45832,50.45832,50.45832,50.45832,50.45832,50.45832,50.45832,50.45832,50.45832,50.45832,50.45832,50.45832,50.45832,50.45832,50.45832,50.45832,50.45832,50.45832,50.45832,33.63312,33.63312,33.63312,33.63312,33.63312,33.63312,33.63312,30.54688,30.54688,30.54688
244433,Samoa,WSM,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,306.0,306.0,306.0
244434,Samoa,WSM,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,94.0,94.0,94.0
244435,Samoa,WSM,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,213.0,213.0,213.0
245585,San Marino,SMR,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.58841,31.58841,31.58841
245586,San Marino,SMR,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
245587,San Marino,SMR,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
245588,San Marino,SMR,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
246738,Sao Tome and Principe,STP,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,75.08801,75.08801,75.08801,75.08801,75.08801,75.08801,75.08801,75.08801,75.08801,75.08801,65.47013,65.47013,65.47013,65.47013,65.47013,65.47013,65.47013,65.47013,65.47013,65.47013,55.62569,55.62569,55.62569,55.62569,55.62569,55.62569,55.62569,56.71712,56.71712,56.71712,56.71712,55.37665,55.37665,55.37665,55.37665,55.37665,55.37665,47.8628,47.8628,47.8628
246739,Sao Tome and Principe,STP,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,3292.0,3292.0,3292.0,3292.0,3292.0,3292.0,3292.0,3292.0,3292.0,3292.0,1432.0,1432.0,1432.0,1432.0,1432.0,1432.0,1432.0,1432.0,1432.0,1432.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,1541.0,6885.0,6885.0,6885.0,6885.0,1158.0,1158.0,1158.0,1158.0,1158.0,1158.0,898.0,898.0,898.0
246740,Sao Tome and Principe,STP,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,2472.0,2472.0,2472.0,2472.0,2472.0,2472.0,2472.0,2472.0,2472.0,2472.0,938.0,938.0,938.0,938.0,938.0,938.0,938.0,938.0,938.0,938.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0,3905.0,3905.0,3905.0,3905.0,641.0,641.0,641.0,641.0,641.0,641.0,430.0,430.0,430.0
246741,Sao Tome and Principe,STP,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,2980.0,2980.0,2980.0,2980.0,517.0,517.0,517.0,517.0,517.0,517.0,468.0,468.0,468.0
247891,Saudi Arabia,SAU,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,72.24861,72.24861,72.24861,72.24861,72.24861,72.24861,72.24861,72.24861,75.94413,75.94413,75.94413,75.94413,61.7091,61.7091,61.7091,61.7091,61.7091,61.7091,61.7091,61.7091,61.7091,53.87617,53.87617,53.87617,53.87617,49.5752,49.5752,49.5752,49.5752
247892,Saudi Arabia,SAU,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,352381.0,352381.0,352381.0,352381.0,352381.0,352381.0,352381.0,352381.0,152680.0,152680.0,152680.0,152680.0,178146.0,178146.0,178146.0,178146.0,178146.0,178146.0,178146.0,178146.0,178146.0,39530.0,39530.0,39530.0,39530.0,33779.0,33779.0,33779.0,33779.0
247893,Saudi Arabia,SAU,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,254590.0,254590.0,254590.0,254590.0,254590.0,254590.0,254590.0,254590.0,115952.0,115952.0,115952.0,115952.0,109932.0,109932.0,109932.0,109932.0,109932.0,109932.0,109932.0,109932.0,109932.0,21297.0,21297.0,21297.0,21297.0,16746.0,16746.0,16746.0,16746.0
247894,Saudi Arabia,SAU,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,97791.0,97791.0,97791.0,97791.0,97791.0,97791.0,97791.0,97791.0,36729.0,36729.0,36729.0,36729.0,68214.0,68214.0,68214.0,68214.0,68214.0,68214.0,68214.0,68214.0,68214.0,18233.0,18233.0,18233.0,18233.0,17033.0,17033.0,17033.0,17033.0
249044,Senegal,SEN,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,58.51134,58.51134,58.51134,58.51134,58.51134,58.51134,58.51134,58.51134,58.51134,58.51134,58.51134,58.51134,58.51134,58.51134,59.09616,59.09616,59.09616,59.09616,57.25548,57.25548,57.25548,62.48701,62.48701,61.29808,61.29808,57.01717,57.01717,57.01717,57.01717,59.9017,59.9017,59.9017,59.9017
249045,Senegal,SEN,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,821633.0,821633.0,821633.0,821633.0,821633.0,821633.0,821633.0,821633.0,821633.0,821633.0,821633.0,821633.0,821633.0,821633.0,1087088.0,1087088.0,1087088.0,1087088.0,1162493.0,1162493.0,1162493.0,925393.0,925393.0,892704.0,892704.0,1184985.0,1184985.0,1184985.0,1184985.0,922531.0,922531.0,922531.0,922531.0
249046,Senegal,SEN,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,480749.0,480749.0,480749.0,480749.0,480749.0,480749.0,480749.0,480749.0,480749.0,480749.0,480749.0,480749.0,480749.0,480749.0,642427.0,642427.0,642427.0,642427.0,665591.0,665591.0,665591.0,578250.0,578250.0,547211.0,547211.0,675645.0,675645.0,675645.0,675645.0,552612.0,552612.0,552612.0,552612.0
249047,Senegal,SEN,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,340885.0,340885.0,340885.0,340885.0,340885.0,340885.0,340885.0,340885.0,340885.0,340885.0,340885.0,340885.0,340885.0,340885.0,444661.0,444661.0,444661.0,444661.0,496902.0,496902.0,496902.0,347143.0,347143.0,345494.0,345494.0,509340.0,509340.0,509340.0,509340.0,369919.0,369919.0,369919.0,369919.0
250197,Serbia,SRB,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.09321,52.09321,52.09321,52.09321,52.09321,52.09321,52.09321,52.09321,51.23378,51.23378,51.23378,51.23378,51.23378,47.52109,47.52109,47.52109,47.52109,47.52109
250198,Serbia,SRB,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8547.0,8547.0,8547.0,8547.0,8547.0,8547.0,8547.0,8547.0,8329.0,8329.0,8329.0,8329.0,8329.0,3039.0,3039.0,3039.0,3039.0,3039.0
250199,Serbia,SRB,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4452.0,4452.0,4452.0,4452.0,4452.0,4452.0,4452.0,4452.0,4267.0,4267.0,4267.0,4267.0,4267.0,1444.0,1444.0,1444.0,1444.0,1444.0
250200,Serbia,SRB,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4062.0,4062.0,4062.0,4062.0,4062.0,1595.0,1595.0,1595.0,1595.0,1595.0
251350,Seychelles,SYC,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,31.91386,31.91386,31.91386,31.91386,31.91386,31.91386,31.91386,35.78624,35.78624,35.78624,35.78624,35.78624,35.78624,35.78624,35.78624,33.00607,33.00607,33.00607,33.00607,33.00607,33.00607,33.00607,33.00607,27.41782,27.41782,27.41782,27.41782,27.41782,27.41782,27.41782,27.41782,20.78873,20.78873,20.78873
251351,Seychelles,SYC,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,343.0,343.0,343.0,343.0,343.0,343.0,343.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,122.0,122.0,122.0
251352,Seychelles,SYC,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,110.0,110.0,110.0,110.0,110.0,110.0,110.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,25.0,25.0,25.0
251353,Seychelles,SYC,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,234.0,234.0,234.0,234.0,234.0,234.0,234.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,97.0,97.0,97.0
252503,Sierra Leone,SLE,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.21995,60.21995,60.21995,60.21995,60.21995,60.21995,60.21995,60.21995,60.21995,57.86542,57.86542,57.86542,57.86542,57.86542,55.76553,55.76553,55.76553
252504,Sierra Leone,SLE,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558158.0,558158.0,558158.0,558158.0,558158.0,558158.0,558158.0,558158.0,558158.0,585173.0,585173.0,585173.0,585173.0,585173.0,517840.0,517840.0,517840.0
252505,Sierra Leone,SLE,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336123.0,336123.0,336123.0,336123.0,336123.0,336123.0,336123.0,336123.0,336123.0,338613.0,338613.0,338613.0,338613.0,338613.0,288776.0,288776.0,288776.0
252506,Sierra Leone,SLE,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222036.0,222036.0,222036.0,222036.0,222036.0,222036.0,222036.0,222036.0,222036.0,246560.0,246560.0,246560.0,246560.0,246560.0,229064.0,229064.0,229064.0
253656,Singapore,SGP,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,50.09937,50.09937,50.09937,50.09937,50.09937,50.09937,50.09937,50.09937,50.09937,50.09937,44.32673,44.32673,44.32673,44.32673,44.32673,44.32673,44.32673,44.32673,44.32673,44.32673,37.56849,37.56849,37.56849,37.56849,37.56849,37.56849,37.56849,37.56849,37.56849,37.56849,43.18254,48.78821,46.71068,44.48475,43.75795,33.50396,36.11635,38.64424,36.89283,36.89283,36.89283
253657,Singapore,SGP,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,21627.0,21627.0,21627.0,21627.0,21627.0,21627.0,21627.0,21627.0,21627.0,21627.0,5791.0,5791.0,5791.0,5791.0,5791.0,5791.0,5791.0,5791.0,5791.0,5791.0,2745.0,2745.0,2745.0,2745.0,2745.0,2745.0,2745.0,2745.0,2745.0,2745.0,1858.0,854.0,808.0,789.0,781.0,1712.0,575.0,527.0,515.0,515.0,515.0
253658,Singapore,SGP,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,10835.0,10835.0,10835.0,10835.0,10835.0,10835.0,10835.0,10835.0,10835.0,10835.0,2567.0,2567.0,2567.0,2567.0,2567.0,2567.0,2567.0,2567.0,2567.0,2567.0,1031.0,1031.0,1031.0,1031.0,1031.0,1031.0,1031.0,1031.0,1031.0,1031.0,802.0,417.0,377.0,351.0,342.0,573.0,208.0,204.0,190.0,190.0,190.0
253659,Singapore,SGP,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,10792.0,10792.0,10792.0,10792.0,10792.0,10792.0,10792.0,10792.0,10792.0,10792.0,3224.0,3224.0,3224.0,3224.0,3224.0,3224.0,3224.0,3224.0,3224.0,3224.0,1714.0,1714.0,1714.0,1714.0,1714.0,1714.0,1714.0,1714.0,1714.0,1714.0,1056.0,437.0,430.0,438.0,439.0,1138.0,367.0,324.0,325.0,325.0,325.0
257115,Slovenia,SVN,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,44.77813,44.77813,44.77813,44.77813,44.77813,44.77813,44.77813,44.77813,44.77813,44.77813,44.77813,44.77813,44.77813,31.29799,31.29799,31.29799,31.29799,31.29799,31.29799,31.29799,31.29799,31.29799,31.29799,30.89977,30.89977,30.89977,30.89977,30.89977,30.89977,30.89977
257116,Slovenia,SVN,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,713.0,713.0,713.0,713.0,713.0,713.0,713.0,713.0,713.0,713.0,713.0,713.0,713.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0
257117,Slovenia,SVN,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
257118,Slovenia,SVN,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0
259421,Somalia,SOM,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219,52.1219
